userId,movieId,rating

213,54286,3

213,54771,3

213,55259,3

213,55276,2

213,45732,2

213,46062,2

213,46530,3

213,46965,2

213,47124,3

213,47382,3

213,47384,3

213,48043,1

213,48774,2

213,49274,2

213,49278,4

213,49286,3

213,49649,4

213,50802,3

213,50872,4

213,51077,3

213,51255,2

213,51412,5

213,51575,3

213,51698,3

213,44193,2

213,44199,5

213,44828,1

213,45062,4

213,45431,2

213,45447,4

213,45499,3

213,45517,3

213,45672,1

213,45720,2

213,40339,2

213,40851,3

213,43560,3

213,43836,1

213,43928,2

213,32596,4

213,33004,2

213,33493,3

213,33615,2

213,33679,4

213,33681,1

213,33794,4

213,33836,2

213,34048,4

213,34150,4

213,34319,4

213,34332,3

213,34405,4

213,34534,2

213,36525,3

213,37386,2

213,37733,4

213,37830,3

213,8808,3

213,8907,2

213,8957,2

213,8972,5

213,26375,3

213,26662,3

213,27032,2

213,27660,3

213,27821,3

213,27837,3

213,31193,3

213,31685,3

213,31696,4

213,32017,3

213,32296,2

213,7380,3

213,7439,2

213,7444,2

213,7445,2

213,7458,3

213,8169,3

213,8360,4

213,8361,4

213,8529,3

213,8533,2

213,8607,4

213,8633,3

213,8636,4

213,8640,4

213,8644,5

213,8666,3

213,8783,2

213,8798,4

213,6659,4

213,6753,2

213,6754,5

213,6873,2

213,6879,4

213,6889,2

213,6942,2

213,6944,2

213,6958,3

213,6959,5

213,6979,3

213,6996,3

213,7001,2

213,7004,2

213,7017,4

213,7045,3

213,7149,2

213,7153,5

213,7163,4

213,7164,3

213,7293,2

213,7324,2

213,7360,1

213,7367,2

213,7373,4

213,6157,4

213,6242,3

213,6281,4

213,6287,1

213,6297,3

213,6333,4

213,6350,4

213,6365,3

213,6377,3

213,6378,4

213,6534,4

213,6539,3

213,6541,4

213,6564,3

213,6566,1

213,5882,4

213,5943,2

213,5952,4

213,5957,3

213,6058,2

213,6155,3

213,6156,3

213,5507,4

213,5574,4

213,5621,2

213,5679,2

213,5784,3

213,5299,2

213,5313,4

213,5349,4

213,5378,3

213,5389,3

213,5400,4

213,5418,4

213,5419,2

213,5444,4

213,5445,3

213,5459,3

213,5463,4

213,5478,4

213,5502,4

213,5504,1

213,4756,3

213,4874,3

213,4876,2

213,4890,2

213,5108,3

213,5171,3

213,5218,3

213,5219,3

213,5254,2

213,5282,3

213,5293,3

213,4085,3

213,4090,1

213,4121,3

213,4238,3

213,4270,4

213,4299,3

213,4306,4

213,4343,5

213,4361,2

213,4366,4

213,4367,3

213,4370,3

213,4386,1

213,4446,3

213,4447,3

213,4506,4

213,4545,3

213,4643,3

213,4673,3

213,4700,2

213,4720,2

213,3534,2

213,3578,2

213,3615,4

213,3624,3

213,3705,4

213,3717,3

213,3745,4

213,3751,1

213,3793,4

213,3825,2

213,3826,3

213,3827,2

213,3882,2

213,3968,2

213,3977,3

213,3986,2

213,3988,2

213,3994,3

213,3996,2

213,3999,2

213,4014,2

213,4016,5

213,4018,2

213,4022,2

213,4069,3

213,4084,3

213,3005,2

213,3113,2

213,3147,3

213,3156,1

213,3157,2

213,3213,4

213,3247,2

213,3256,3

213,3258,1

213,3269,3

213,3300,3

213,3301,4

213,3354,3

213,3408,2

213,3409,3

213,3471,4

213,3510,4

213,2710,2

213,2716,2

213,2720,3

213,2723,3

213,2763,4

213,2803,3

213,2807,2

213,2808,3

213,2826,2

213,2835,3

213,2881,4

213,2916,2

213,2953,2

213,2985,2

213,2987,3

213,3000,3

213,2340,3

213,2353,3

213,2405,3

213,2406,3

213,2407,3

213,2413,3

213,2429,2

213,2485,3

213,2490,3

213,2496,3

213,2529,2

213,2541,2

213,2571,4

213,2572,1

213,2581,3

213,2628,3

213,2688,3

213,2699,3

213,2078,2

213,2081,4

213,2090,2

213,2096,3

213,2126,2

213,2167,3

213,2174,1

213,2273,3

213,1801,4

213,1862,3

213,1876,2

213,2052,4

213,1644,2

213,1704,4

213,1784,2

213,1409,2

213,1438,2

213,1485,1

213,1500,4

213,1513,1

213,1515,3

213,1517,1

213,1527,4

213,1603,3

213,1214,3

213,1219,2

213,1240,4

213,1270,3

213,1274,3

213,1275,3

213,1286,2

213,1291,3

213,1321,3

213,1333,2

213,1385,3

213,1029,2

213,1032,2

213,1033,2

213,1035,2

213,1036,4

213,1047,3

213,1064,3

213,1097,3

213,1101,3

213,1136,1

213,1196,5

213,1197,4

213,1198,3

213,1200,3

213,1210,5

213,719,3

213,724,3

213,733,4

213,736,4

213,741,3

213,748,4

213,802,2

213,1015,3

213,1020,2

213,1022,2

213,1025,2

213,1027,4

213,1028,3

213,520,2

213,589,4

213,648,3

213,474,4

213,355,2

213,356,2

213,357,1

213,367,1

213,368,3

213,374,2

213,39,2

213,47,3

213,48,2

213,60,2

213,160,3

213,208,4

212,69844,3

212,70286,4

212,70599,3

212,71057,4

212,72407,3

212,72605,3

212,72696,2

212,72998,4

212,74508,4

212,76054,4

212,76093,5

212,79091,5

212,79132,5

212,79134,3

213,1,3

213,7,2

213,32,2

213,34,2

212,68358,5

212,68791,3

212,69122,4

212,69481,4

212,69712,4

212,69757,4

212,59103,3

212,59315,4

212,59501,4

212,60040,3

212,60069,4

212,60072,2

212,60471,3

212,60684,4

212,61248,4

212,62113,3

212,62849,4

212,63082,3

212,63436,4

212,63992,2

212,64034,4

212,64957,4

212,65682,3

212,66097,4

212,66934,4

212,68073,4

212,68157,4

212,68319,4

212,54775,4

212,55110,4

212,55247,3

212,55267,4

212,55442,5

212,55451,4

212,56174,3

212,56251,3

212,56367,5

212,56757,3

212,57669,4

212,58105,3

212,58154,4

212,58295,4

212,58299,4

212,58347,4

212,58998,3

212,48997,3

212,49272,4

212,49286,3

212,49772,4

212,49822,3

212,51077,3

212,51080,4

212,51255,4

212,51662,4

212,51834,3

212,52435,3

212,52722,2

212,52975,4

212,53125,4

212,53322,3

212,53956,5

212,53972,3

212,53996,4

212,54001,3

212,54190,5

212,54259,4

212,54286,4

212,45447,3

212,45499,3

212,45668,3

212,45720,3

212,45728,5

212,46322,4

212,46530,3

212,46723,3

212,46970,1

212,47254,3

212,47382,3

212,48304,3

212,48394,5

212,48516,4

212,48738,4

212,48774,2

212,38886,3

212,39234,4

212,40148,4

212,40629,3

212,41997,3

212,44193,3

212,44199,2

212,45431,3

212,34150,4

212,34319,2

212,34405,4

212,34532,4

212,35836,4

212,36517,3

212,36525,3

212,37729,5

212,37733,3

212,38038,4

212,30812,3

212,30816,4

212,30825,3

212,31193,3

212,32174,2

212,32587,3

212,33004,3

212,33493,4

212,33615,3

212,33621,4

212,33669,4

212,33679,3

212,33794,5

212,33836,1

212,34048,3

212,8861,3

212,8910,3

212,8928,4

212,8943,4

212,8949,3

212,8957,3

212,8966,3

212,25788,3

212,26870,1

212,27790,3

212,27831,4

212,30749,4

212,7373,3

212,7386,4

212,7438,4

212,7458,4

212,7579,2

212,7669,4

212,7714,4

212,7753,4

212,8132,5

212,8360,4

212,8376,2

212,8493,4

212,8528,2

212,8529,4

212,8530,5

212,8533,2

212,8636,4

212,8641,2

212,8644,4

212,8661,3

212,8781,3

212,8783,3

212,8784,5

212,8807,1

212,8833,4

212,6942,3

212,6953,3

212,6979,3

212,6985,4

212,7004,2

212,7009,3

212,7018,4

212,7046,3

212,7060,3

212,7139,5

212,7147,5

212,7149,3

212,7150,2

212,7153,5

212,7156,4

212,7160,4

212,7162,3

212,7164,4

212,7179,4

212,7255,2

212,7285,4

212,7293,4

212,7317,1

212,7318,3

212,7324,4

212,7361,4

212,6281,3

212,6297,4

212,6333,4

212,6365,3

212,6377,4

212,6378,4

212,6383,3

212,6482,1

212,6503,2

212,6534,2

212,6539,5

212,6541,3

212,6565,4

212,6662,3

212,6743,3

212,6753,3

212,6754,3

212,6763,2

212,6787,3

212,6796,2

212,6807,4

212,6863,4

212,6870,4

212,6874,4

212,6879,4

212,6888,2

212,6893,3

212,5952,5

212,5956,3

212,5989,4

212,5992,2

212,6059,3

212,6157,2

212,6188,2

212,6218,4

212,5903,4

212,5941,2

212,5945,3

212,5947,4

212,5299,4

212,5308,2

212,5316,4

212,5349,4

212,5357,4

212,5377,4

212,5378,3

212,5388,2

212,5389,4

212,5400,3

212,5418,5

212,5444,3

212,5445,4

212,5459,2

212,5479,3

212,5502,3

212,5507,2

212,5574,4

212,5611,4

212,5630,4

212,5650,3

212,5669,1

212,5679,4

212,5810,3

212,5872,3

212,5010,4

212,5013,4

212,5014,4

212,5015,4

212,5026,3

212,5047,1

212,5128,4

212,5134,4

212,5152,3

212,5218,4

212,5219,3

212,5254,3

212,5266,3

212,5296,2

212,4901,3

212,4963,4

212,4720,4

212,4735,1

212,4776,3

212,4855,3

212,4865,4

212,4878,5

212,4448,4

212,4571,1

212,4616,4

212,4643,4

212,4701,4

212,4718,3

212,4299,4

212,4306,4

212,4308,5

212,4310,4

212,4321,3

212,4322,2

212,4367,3

212,4370,4

212,4372,3

212,4388,2

212,4427,3

212,4447,3

212,4090,3

212,4103,4

212,4161,3

212,4207,2

212,4212,3

212,4223,3

212,4239,4

212,4246,4

212,4262,3

212,4270,3

212,3988,3

212,3996,4

212,4002,3

212,4014,5

212,4015,1

212,4016,4

212,4018,3

212,4019,4

212,4022,3

212,4027,3

212,4041,4

212,4047,2

212,4069,3

212,3809,3

212,3868,2

212,3869,2

212,3882,2

212,3891,1

212,3897,5

212,3916,4

212,3948,4

212,3967,3

212,3969,4

212,3977,3

212,3671,3

212,3717,3

212,3745,3

212,3751,3

212,3752,2

212,3753,4

212,3785,2

212,3791,4

212,3793,4

212,3624,2

212,3552,1

212,3555,4

212,3578,5

212,3617,1

212,3623,3

212,3247,2

212,3252,4

212,3253,2

212,3255,4

212,3256,4

212,3257,2

212,3263,1

212,3269,3

212,3273,3

212,3275,4

212,3300,4

212,3301,3

212,3354,2

212,3361,3

212,3362,3

212,3386,3

212,3408,4

212,3421,2

212,3448,3

212,3452,2

212,3467,4

212,3468,4

212,3535,4

212,2997,4

212,3005,3

212,3006,4

212,3081,4

212,3108,4

212,3135,4

212,3147,3

212,3148,4

212,3155,4

212,3186,4

212,3243,1

212,3246,3

212,2706,3

212,2710,3

212,2716,3

212,2717,2

212,2719,3

212,2723,1

212,2724,3

212,2797,3

212,2804,3

212,2808,4

212,2819,4

212,2858,4

212,2881,3

212,2908,4

212,2915,3

212,2918,5

212,2944,3

212,2953,2

212,2987,3

212,2995,2

212,2581,3

212,2599,3

212,2628,4

212,2641,3

212,2683,3

212,2688,3

212,2699,2

212,2394,3

212,2396,4

212,2398,3

212,2406,2

212,2413,3

212,2420,4

212,2421,2

212,2424,3

212,2427,5

212,2431,4

212,2485,2

212,2490,4

212,2529,3

212,2541,4

212,2542,5

212,2571,5

212,2572,4

212,2278,4

212,2296,1

212,2310,2

212,2324,4

212,2329,5

212,2336,3

212,2352,3

212,2137,2

212,2145,3

212,2167,3

212,2174,3

212,2194,4

212,2236,3

212,2273,4

212,1960,3

212,1962,3

212,2081,3

212,2083,2

212,2096,3

212,1569,3

212,1644,3

212,1674,3

212,1704,5

212,1717,2

212,1732,4

212,1784,3

212,1276,4

212,1287,4

212,1290,4

212,1291,3

212,1293,4

212,1302,4

212,1304,5

212,1307,3

212,1345,4

212,1466,4

212,1485,2

212,1500,4

212,1517,2

212,1197,4

212,1198,3

212,1200,3

212,1201,3

212,1203,4

212,1204,3

212,1206,4

212,1207,4

212,1208,4

212,1215,1

212,1220,3

212,1221,5

212,1222,5

212,1225,3

212,1230,4

212,1234,4

212,1240,4

212,1258,4

212,1261,1

212,1270,3

212,1136,4

212,1148,4

212,1178,3

212,1183,4

212,1193,3

212,1036,3

212,1042,4

212,1061,4

212,1080,3

212,1101,3

212,1104,4

212,899,3

212,912,5

212,923,4

212,971,4

212,1012,2

212,1013,3

212,1022,3

212,1025,3

212,1027,4

212,1028,3

212,1032,3

212,1035,5

212,589,3

212,648,3

212,736,3

212,367,1

212,368,4

212,370,2

212,372,3

212,374,2

212,413,2

212,420,1

212,474,3

212,491,3

212,520,4

212,555,3

212,356,4

212,357,3

212,151,3

212,208,1

212,36,4

212,39,2

212,44,2

212,47,4

212,48,4

212,50,4

211,1399,5

211,1527,4

211,1617,4

211,1625,4

212,1,3

212,10,4

212,32,4

212,34,3

211,728,4

211,733,4

211,969,5

211,999,4

211,1041,5

211,1042,5

211,1207,5

211,1225,5

211,1270,4

211,1293,5

211,1357,5

211,1390,3

211,94,3

211,648,4

210,1307,3

210,2461,3

210,2804,5

210,6365,5

211,29,5

211,32,5

211,43,5

211,52,5

209,2699,3

210,34,3

210,376,3

210,432,3

210,852,4

210,1136,3

210,1198,3

210,1291,3

208,111362,5

208,112183,5

208,112556,5

209,555,3

209,802,3

209,1233,4

209,1234,3

209,1625,4

209,2406,3

208,6763,3

208,7361,4

208,7502,4

208,37240,4

208,48516,4

208,69757,4

208,80463,5

208,86377,5

208,91658,5

208,97921,5

208,104879,4

208,105213,4

208,106782,5

208,106916,4

208,106920,5

208,4149,3

208,4238,4

208,4770,3

208,5364,4

207,72209,1

208,356,5

208,1203,5

208,1232,2

208,1569,5

208,1732,4

208,2060,4

208,2858,5

208,3246,4

208,3499,4

208,4027,4

207,1339,4

207,1343,5

207,2336,1

207,2572,1

207,2968,2

207,3006,2

207,3256,3

207,3991,1

207,27478,5

207,35836,4

207,45969,4

207,51372,1

207,59834,1

207,67734,3

207,69122,4

207,69757,1

207,71876,1

206,1962,3

207,44,1

207,899,1

207,1042,1

207,1120,3

207,1223,4

207,1275,1

207,1287,1

206,1196,5

206,1197,4

206,1198,4

206,1200,3

206,1231,4

206,1240,5

206,1258,3

206,1270,4

206,1286,3

206,1291,4

206,1297,3

206,1299,4

206,1302,3

206,1307,3

206,1321,3

206,1663,5

206,1876,3

206,1173,2

206,1097,4

205,112171,3

205,112852,4

205,114552,5

205,115617,5

205,115713,4

205,116797,5

205,117529,4

205,117851,2

205,118696,4

205,119145,5

205,130073,3

205,133419,2

205,134170,4

205,135887,2

206,1036,3

206,1081,2

205,106489,4

205,111362,3

205,102125,3

205,96079,3

205,73017,4

205,76093,4

205,78499,3

205,79132,2

205,81562,2

205,81834,4

205,87232,4

205,88125,4

205,89745,4

205,91529,3

205,93721,5

205,95311,5

205,95858,4

205,68157,4

205,69844,4

205,71379,1

205,71535,3

205,72378,3

205,72998,3

205,58803,5

205,59315,4

205,59369,5

205,59615,3

205,59784,5

205,59900,3

205,60037,3

205,60040,4

205,60069,4

205,60074,3

205,60126,3

205,60397,4

205,61132,4

205,61323,4

205,62081,3

205,63113,3

205,63992,1

205,65261,5

205,65514,5

205,55768,4

205,55995,4

205,56174,4

205,56367,4

205,56587,4

205,56757,5

205,57368,3

205,57528,4

205,57640,4

205,58025,4

205,58103,4

205,58299,4

205,48982,3

205,49272,4

205,50068,5

205,50872,5

205,51084,5

205,51086,4

205,51412,4

205,51662,4

205,52245,4

205,52281,5

205,52722,4

205,52973,3

205,53464,2

205,53993,2

205,54004,1

205,54259,5

205,54286,3

205,54995,4

205,54997,5

205,55052,4

205,55232,4

205,55282,3

205,55577,1

205,39715,4

205,40278,2

205,40339,2

205,42723,1

205,43928,2

205,45447,5

205,45501,2

205,45517,4

205,45668,3

205,45672,4

205,45720,3

205,45730,4

205,46322,4

205,46965,2

205,46970,3

205,48322,1

205,48394,4

205,48516,3

205,48877,1

205,6539,5

205,7153,4

205,8798,3

205,26662,4

205,27731,4

205,27839,1

205,31685,4

205,31696,5

205,32296,3

205,33493,5

205,33615,3

205,33679,4

205,33794,5

205,34162,3

205,34332,3

205,35836,2

205,37386,4

205,37729,4

205,37830,4

205,2916,5

205,2947,3

205,3000,4

205,3996,5

205,5418,3

205,5952,4

205,6333,3

205,1214,2

205,1221,4

205,1223,1

205,1240,5

205,1270,4

205,1291,4

205,1527,4

205,2571,3

204,4700,1

204,6954,5

204,7438,3

204,8751,5

204,8754,5

205,1,5

205,10,4

205,47,5

205,50,5

205,356,3

205,589,3

205,720,1

205,741,5

205,1036,3

205,1148,1

205,1196,3

205,1197,4

205,1198,4

205,1210,3

203,44761,4

203,48872,4

204,151,3

204,432,2

204,923,5

204,1086,3

204,1230,4

204,1234,4

204,1304,4

204,2066,5

204,3552,4

204,3996,4

204,4306,4

204,4531,1

203,1221,5

203,1617,5

203,1748,5

203,2410,3

203,2688,5

203,2707,4

203,3298,3

203,3435,5

203,3617,4

203,4848,5

203,5015,3

203,32587,5

203,39292,4

202,4466,5

202,4589,4

202,4767,2

202,4915,3

202,4945,5

202,5141,3

202,5540,4

202,5568,3

202,5872,3

203,23,4

203,50,5

203,1212,5

202,2628,3

202,2683,3

202,2739,4

202,2794,5

202,2795,5

202,2944,5

202,3285,4

202,3401,2

202,3412,3

202,3471,5

202,3768,3

202,3930,2

202,4008,4

202,4042,4

202,4317,3

202,4396,3

202,2393,3

202,2423,4

202,2474,4

202,2530,4

202,2531,4

202,2532,4

202,2533,4

202,1333,4

202,1461,4

202,1517,4

202,1953,4

201,30812,3

202,419,2

202,969,5

202,1019,4

202,1097,4

202,1196,4

202,1210,4

202,1220,5

202,1270,5

202,1304,5

202,1327,3

201,8636,4

201,8644,4

201,8666,1

201,8781,4

201,8783,4

201,8784,5

201,8798,4

201,8861,4

201,8865,4

201,8947,5

201,8949,4

201,8958,5

201,27822,4

201,27882,5

201,3793,4

201,3948,4

201,4085,4

201,4306,5

201,4878,4

201,5349,4

201,5418,4

201,5679,5

201,5903,4

201,5949,3

201,5952,5

201,5989,4

201,6333,4

201,6377,5

201,6539,4

201,6909,5

201,7147,5

201,7153,5

201,7155,1

201,7361,5

201,7458,4

201,8376,3

201,8600,4

201,1198,5

201,1210,5

201,1220,4

201,1270,5

201,1291,5

201,1527,5

201,2081,3

201,2329,4

201,2406,3

201,2420,3

201,2599,4

201,2699,3

201,2716,4

201,2797,5

201,2950,4

201,3275,4

201,3498,4

201,416,4

201,589,4

201,648,4

201,736,4

201,741,5

201,1101,5

201,1136,5

201,1148,5

201,1196,5

201,356,4

200,102903,3

200,103141,4

200,103810,3

200,106696,4

200,106782,3

200,106916,5

200,106920,4

200,111659,4

200,129354,4

200,134130,5

200,136592,2

201,1,5

201,32,5

201,34,4

201,47,5

201,50,5

200,69122,1

200,69644,4

200,73017,5

200,76093,4

200,78637,4

200,79091,3

200,79132,4

200,79293,2

200,79695,4

200,81847,5

200,85736,4

200,86298,4

200,87522,5

200,87975,3

200,90405,4

200,90647,2

200,90746,4

200,91542,5

200,91978,5

200,94015,5

200,95510,4

200,97225,3

200,101142,4

200,56174,5

200,56367,4

200,57528,2

200,57669,3

200,58047,4

200,58103,1

200,58295,4

200,58803,5

200,59369,3

200,60069,5

200,60074,2

200,62849,2

200,63082,3

200,63113,4

200,64716,5

200,64969,4

200,67923,4

200,68157,5

200,45431,5

200,45447,3

200,45517,4

200,45720,3

200,45732,1

200,48516,2

200,48774,4

200,49272,3

200,50872,5

200,51084,1

200,52281,4

200,53125,2

200,53322,5

200,53996,2

200,54286,5

200,54995,4

200,54999,4

200,55247,4

200,8957,1

200,8958,4

200,26999,2

200,27193,2

200,27482,1

200,27821,4

200,30812,3

200,31685,3

200,32587,3

200,33004,5

200,33499,3

200,33679,3

200,33836,3

200,36289,2

200,36525,1

200,40278,4

200,6281,5

200,6365,2

200,6377,5

200,6378,4

200,6539,5

200,6548,5

200,6550,3

200,6889,4

200,7154,3

200,7155,4

200,7163,3

200,7293,3

200,7361,4

200,8360,4

200,8361,3

200,8369,5

200,8376,3

200,8529,4

200,8604,3

200,8622,2

200,8644,4

200,4370,3

200,4447,1

200,4489,3

200,4661,3

200,4681,4

200,4901,3

200,4963,5

200,5010,4

200,5218,5

200,5349,4

200,5418,5

200,5445,5

200,5574,4

200,5679,2

200,5809,1

200,5872,4

200,5956,3

200,5989,4

200,6059,4

200,2724,1

200,2953,3

200,3020,5

200,3147,3

200,3408,5

200,3409,3

200,3462,4

200,3623,3

200,3639,3

200,3717,3

200,3785,1

200,3825,3

200,3827,3

200,4016,1

200,4018,2

200,4022,1

200,4052,3

200,4161,5

200,4223,5

200,4299,4

200,4306,5

200,4308,3

200,4310,2

200,1625,5

200,1801,2

200,2353,4

200,2378,1

200,2403,3

200,2420,4

200,2427,3

200,2471,4

200,2496,4

200,2571,5

200,2706,2

200,648,4

200,1020,5

200,1080,1

200,1097,3

200,1199,2

200,1222,5

200,1270,5

200,1291,5

200,1307,4

200,1527,3

199,104841,4

199,104879,4

199,104913,5

199,106100,4

199,106441,4

199,106487,4

199,106489,4

199,106696,4

199,106916,4

199,107141,4

199,112112,2

200,1,3

200,32,4

200,356,4

200,362,2

200,367,3

199,96610,4

199,96829,5

199,97921,4

199,98154,4

199,99114,4

199,103235,5

199,103253,4

199,92420,4

199,93443,4

199,96079,5

199,85412,4

199,85774,4

199,86142,4

199,86290,4

199,86345,4

199,86347,4

199,86377,4

199,87232,4

199,87485,4

199,88140,4

199,88163,4

199,88405,4

199,88785,4

199,89745,4

199,89753,4

199,90345,4

199,90405,4

199,91500,4

199,91529,5

199,91542,4

199,91630,4

199,91653,4

199,91658,4

199,79695,4

199,79796,4

199,80363,3

199,80463,4

199,80489,4

199,80906,4

199,81535,3

199,81562,4

199,81788,4

199,81845,4

199,81932,4

199,82459,4

199,82461,4

199,82854,3

199,83134,5

199,83349,4

199,83506,4

199,84374,4

199,84395,3

199,84615,3

199,85020,4

199,85022,4

199,85131,4

199,71135,4

199,71156,4

199,71535,4

199,72129,4

199,72998,3

199,73017,4

199,73268,4

199,73321,4

199,73929,3

199,74452,4

199,74532,4

199,74685,4

199,75813,4

199,75985,4

199,76210,3

199,76251,5

199,78034,3

199,78160,4

199,78209,4

199,78218,4

199,78544,4

199,79006,4

199,79057,4

199,79132,4

199,79134,4

199,79592,4

199,61248,4

199,61323,4

199,62792,4

199,62849,4

199,63062,4

199,63436,4

199,64957,4

199,65133,5

199,65682,3

199,66090,4

199,66509,4

199,67665,2

199,67867,2

199,68135,4

199,68157,4

199,68159,4

199,68194,4

199,68205,4

199,68237,4

199,68319,4

199,68358,4

199,68791,4

199,68932,2

199,69122,4

199,69844,4

199,70286,5

199,56174,4

199,56587,4

199,56788,4

199,56801,3

199,57368,4

199,57669,4

199,58295,4

199,58998,4

199,59018,3

199,59315,4

199,59369,4

199,59590,2

199,60040,4

199,60069,2

199,60684,4

199,60756,4

199,60943,4

199,61132,4

199,53996,4

199,54286,4

199,54771,3

199,54995,4

199,54997,4

199,55118,4

199,55232,3

199,55290,4

199,55363,3

199,55577,4

199,55820,4

199,55908,5

199,56145,4

199,56169,4

199,44199,3

199,44665,4

199,44761,3

199,45447,4

199,48516,4

199,48774,4

199,48877,4

199,49272,5

199,51255,4

199,51662,4

199,52281,3

199,52328,3

199,52606,4

199,53207,4

199,53956,4

199,53972,3

199,27005,4

199,27410,4

199,27660,4

199,27728,5

199,27773,4

199,27831,4

199,32587,4

199,33493,5

199,33794,4

199,34162,4

199,34319,4

199,34405,3

199,37830,4

199,42197,4

199,7841,4

199,7842,4

199,8225,4

199,8403,2

199,8581,3

199,8636,2

199,8641,4

199,8644,3

199,8654,2

199,8790,3

199,8861,2

199,8950,4

199,8957,5

199,6731,3

199,6807,5

199,6826,1

199,6870,4

199,6874,4

199,6996,3

199,7001,4

199,7048,4

199,7099,3

199,7153,4

199,7254,4

199,7282,1

199,7360,4

199,7387,4

199,7438,4

199,7458,4

199,7649,3

199,7810,3

199,5954,4

199,6104,5

199,6188,4

199,6281,4

199,6333,3

199,6350,3

199,6365,4

199,6378,4

199,6502,3

199,4161,3

199,4370,4

199,4533,4

199,4720,4

199,4735,3

199,4878,3

199,4963,4

199,5046,4

199,5171,3

199,5219,4

199,5349,2

199,5378,5

199,5418,4

199,5445,4

199,5502,4

199,5903,4

199,5952,3

199,3948,4

199,3984,3

199,3986,3

199,3697,4

199,3793,3

199,2329,3

199,2336,4

199,2410,4

199,2411,4

199,2467,4

199,2542,4

199,2571,5

199,2579,4

199,2628,4

199,2664,5

199,2716,4

199,2858,4

199,2913,3

199,2916,4

199,2985,4

199,3147,5

199,3300,4

199,3355,5

199,3448,4

199,3499,4

199,3578,4

199,1320,5

199,1356,3

199,1527,4

199,1617,5

199,1625,4

199,1704,5

199,1732,4

199,1748,4

199,1982,3

199,2231,4

199,589,5

